1 [('1196', 19.434477326451486), ('588', 18.40953104800188), ('1198', 17.605988173265253), ('595', 17.37353191289571), ('364', 16.24170696276926), ('2096', 15.58286559055442), ('318', 13.98574897177668), ('1270', 13.491145712196033), ('589', 13.150066993908883), ('1032', 12.318375983014016)] 
98 [('589', 10.076680387132292), ('1196', 8.677321008557017), ('2028', 8.422318386554002), ('1198', 7.879497660225429), ('1265', 7.723583561314552), ('2858', 6.860627763759345), ('2762', 6.62680608486681), ('260', 6.572761522975771), ('2571', 6.00723774357863), ('608', 5.713214498184961)] 
99 [('1196', 27.328110976154502), ('1270', 20.38829690710613), ('589', 19.930990665721847), ('593', 19.866179904457475), ('608', 19.28477130721452), ('1580', 19.172648579590188), ('1307', 19.148265647684454), ('296', 19.052341004561036), ('2918', 17.95017728869725), ('858', 16.375820984840676)] 
100 [('1196', 35.33642355830582), ('260', 31.168537942816684), ('589', 30.442720529819272), ('1210', 24.043168212124694), ('2916', 23.14239655424369), ('1240', 21.865660983752907), ('457', 21.61735889026887), ('1036', 19.72965571924128), ('1610', 19.722590559639837), ('1374', 16.364840222616415)] 
101 [('1580', 38.06505003367055), ('1377', 35.0430413867548), ('1370', 33.29202234012484), ('457', 32.367480172202576), ('2628', 31.92572161205448), ('733', 28.35255900163297), ('1527', 27.673732337022614), ('1198', 27.577308765550402), ('1610', 27.161381211148687), ('3527', 27.091617853842916)] 
102 [('608', 23.142307666091266), ('2762', 21.49607560581479), ('904', 15.985804539758075), ('923', 15.061463514813452), ('318', 14.700926052491155), ('903', 14.461622681570129), ('260', 14.385214945214939), ('1247', 14.097923870646891), ('2716', 13.885021213131942), ('50', 13.578864670364853)] 
103 [('648', 47.51873630161584), ('1610', 41.50622324946228), ('377', 40.087468481876385), ('3256', 33.29218552589499), ('1320', 26.7138836443367), ('1377', 24.338185019286346), ('2628', 23.589686294404874), ('173', 22.863265953798372), ('1356', 21.67269295523851), ('1391', 21.09663463595115)] 
104 [('2762', 19.567509763348035), ('2710', 17.53089199292247), ('2716', 14.361412007753113), ('2699', 11.75040852339053), ('2395', 11.289455043280626), ('2694', 10.694858809864039), ('2599', 10.440561157582417), ('2700', 8.240264779340109), ('1196', 8.120778626607219), ('1513', 8.075550729597497)] 
105 [('1036', 39.309004141870275), ('1198', 37.01955921250459), ('1240', 33.91631401343755), ('1291', 28.067280101246325), ('1214', 26.726823158521043), ('2000', 26.004570940538425), ('2916', 22.70726375941127), ('2571', 21.93462861828305), ('592', 20.467059052616342), ('480', 17.794777556681442)] 
106 [('608', 12.85473377031531), ('912', 12.271110960758728), ('17', 11.860726941433569), ('1197', 11.710811102618727), ('1247', 11.429150592012007), ('1393', 10.832162254171696), ('2100', 10.164284186912852), ('3361', 9.785666645813768), ('2797', 9.762442887241253), ('1198', 9.474206198686861)] 
107 [('1247', 32.753749231853774), ('1196', 30.60038325364624), ('608', 27.91267429473782), ('904', 24.083583654522325), ('903', 21.035193112269315), ('1208', 20.877014009730203), ('1214', 18.37261561373468), ('1952', 18.02676088420359), ('1240', 17.213300252810335), ('3471', 16.60483484286563)] 
108 [('589', 12.650561791963968), ('2571', 8.507017390473997), ('457', 8.336469596937654), ('1580', 8.309813051312174), ('2028', 7.577413256709278), ('1196', 7.557152368486561), ('648', 6.865791147036791), ('1265', 6.760000640053052), ('608', 6.684250794996409), ('50', 6.233485753177229)] 
109 [('1198', 22.390229910608543), ('2174', 20.221193801210422), ('1197', 19.471847546453315), ('2797', 18.62412852319821), ('1240', 17.540646063579445), ('589', 17.528020737199128), ('2571', 16.841441226490822), ('1356', 15.035613092712007), ('592', 15.005499199943127), ('2628', 13.703191381654385)] 
110 [('589', 30.402605177774124), ('457', 25.692708110913344), ('1196', 23.53073229213691), ('593', 21.2258400370711), ('318', 19.516765450084705), ('2028', 19.29370791297893), ('2762', 19.05198687534728), ('2571', 18.907114441896052), ('1198', 16.599389093495684), ('1729', 16.529142942202704)] 
111 [('608', 29.076293578903222), ('1393', 24.528442477196347), ('39', 22.939783869672198), ('457', 22.404713927188364), ('589', 22.085730259796417), ('356', 21.3657273562358), ('1704', 19.619622857491446), ('1196', 19.54743636251904), ('2396', 19.194783876093638), ('1777', 18.084926151213292)] 
112 [('2087', 18.19089533602561), ('1029', 17.88685045499167), ('2018', 17.448790566383302), ('1267', 16.447388018939392), ('1282', 16.169096288267113), ('2081', 16.100808727119475), ('2078', 15.930643846383616), ('930', 14.702289483637145), ('922', 14.558656851966889), ('364', 13.924933144419395)] 
113 [('780', 30.322455783743514), ('2916', 25.75968183615036), ('2628', 19.554494170539378), ('457', 18.340036035730158), ('1196', 17.894099894557225), ('260', 17.550212503930226), ('110', 14.701041115098638), ('1210', 13.940695382843385), ('1198', 13.886813725723162), ('2762', 12.331300735184696)] 
114 [('594', 40.193362505222126), ('1022', 32.526087711534586), ('2081', 29.357348212098856), ('596', 29.11794931539633), ('364', 25.569307679037376), ('588', 25.26303976043247), ('1033', 13.425714450418731), ('1270', 12.55941834834681), ('1580', 11.046824900000349), ('2048', 10.973090370507247)] 
115 [('589', 16.05586679374676), ('480', 14.82619655398357), ('1580', 12.5062424268367), ('3793', 10.281350380457056), ('608', 9.504833629669397), ('457', 8.806118179602594), ('3623', 7.468086488327745), ('1196', 7.338392562134912), ('780', 7.05145517671825), ('2997', 6.958153533294214)] 
116 [('1198', 21.969233200932756), ('1196', 20.645829939734224), ('2716', 19.722240593737947), ('589', 18.14845625847421), ('2762', 17.580560782271352), ('1240', 16.202364545154197), ('2571', 15.966284012991037), ('2797', 15.92247141620387), ('2054', 15.011311820227453), ('592', 13.35011231171891)] 
117 [('1196', 85.4341878323227), ('589', 76.08308576997477), ('2571', 67.92565023551961), ('1210', 63.33332966471063), ('780', 55.05308617189699), ('457', 54.71737167240543), ('1375', 49.94303594647708), ('1197', 35.94624406814386), ('1917', 35.330691731632385), ('3698', 35.078631951987845)] 
118 [('1198', 57.4923062947477), ('1210', 55.979573269761076), ('1240', 48.030473201257415), ('1610', 44.72639252530742), ('1291', 41.39100620401681), ('648', 40.699238797776395), ('1307', 35.61778958018745), ('733', 34.16464467779596), ('1370', 33.16823174458339), ('1200', 31.3556353751095)] 
119 [('1580', 19.95528095277786), ('2081', 18.739745758340923), ('1032', 18.625965724509488), ('2716', 18.378173612917347), ('2080', 17.606078775903093), ('480', 17.480359212532363), ('1029', 17.25394345102801), ('2078', 17.19421681232087), ('2571', 15.484871704361781), ('2018', 15.465984429543141)] 
120 [('1198', 25.09725820598799), ('1196', 25.04673597312205), ('589', 20.001689726234876), ('1213', 18.337717616118663), ('1617', 16.634219029103605), ('1387', 15.498281917782741), ('1265', 15.314146338822495), ('2858', 14.474336271053811), ('1704', 14.18173114924777), ('50', 13.093909511636658)] 
121 [('1196', 46.68456584416284), ('1240', 44.775297917713615), ('1210', 40.241502944781956), ('589', 35.692488503701675), ('1200', 34.19620490739487), ('2640', 33.38552242198764), ('480', 32.71805692749561), ('3527', 23.768654989520016), ('780', 22.502554153262995), ('1356', 21.24609518483935)] 
122 [('589', 24.840724002467528), ('2916', 23.891173362337163), ('1610', 20.996647621682325), ('780', 20.015578533015226), ('1036', 19.761981351338523), ('260', 18.89990498534595), ('648', 18.800653333142428), ('1370', 18.717518038345837), ('1200', 16.37509294747438), ('1552', 13.823463637325599)] 
123 [('457', 75.57557664429547), ('2916', 51.22871911984673), ('318', 45.676084143437976), ('1210', 43.692213909945956), ('3448', 42.91700572287086), ('1270', 42.54491571538116), ('1240', 41.73211062181546), ('1247', 40.53188603878852), ('780', 40.12494956355885), ('2716', 38.031193079532216)] 
124 [('593', 13.292985112499771), ('608', 12.31621221234867), ('296', 9.739508900653727), ('1704', 8.7967405223389), ('2028', 7.889178435514093), ('1265', 7.487392373859604), ('1610', 7.190776145897175), ('1617', 7.100403398006803), ('589', 7.0647450700467), ('318', 6.699677719489317)] 
125 [('589', 27.02432680269361), ('1196', 25.436492435188523), ('1036', 23.46790886758547), ('260', 21.188803531328162), ('1240', 21.037506337532648), ('1198', 19.55504865917844), ('2194', 19.203414639828612), ('1291', 19.109404562647526), ('1200', 17.692220507439075), ('1220', 16.872305647778187)] 
126 [('1198', 14.649945631758438), ('1196', 13.600161446167034), ('480', 13.46192311299166), ('2571', 11.846632252601756), ('2028', 10.028369434545594), ('1580', 9.975183666510329), ('2628', 9.155982196569665), ('1240', 8.903138095628229), ('457', 8.633743429816636), ('1079', 8.396734561778405)] 
127 [('260', 62.66078223906123), ('1198', 56.385594811861935), ('2916', 54.03659814302247), ('1036', 32.7362887752464), ('1610', 32.35076951524968), ('296', 31.304388543818344), ('593', 27.45903016936356), ('541', 25.25514720082465), ('1527', 25.046713439634605), ('1617', 24.96065002945432)] 
128 [('589', 8.529668688467254), ('1265', 6.600787188488676), ('480', 6.487796749763788), ('1270', 6.3632208981951806), ('2716', 6.130170014318248), ('1580', 5.212890805966721), ('608', 5.127279489812592), ('2396', 4.903561954491266), ('1196', 4.85610057416011), ('1259', 4.548579335707286)] 
129 [('589', 58.6137420986716), ('457', 50.344447873640696), ('1196', 48.068124354346445), ('1370', 38.13101640473389), ('1291', 36.03005103027367), ('1610', 35.476811411389484), ('780', 33.34579893607264), ('480', 32.301538318624054), ('3527', 28.54502905676698), ('592', 27.890136249946284)] 
130 [('2571', 54.88769616546879), ('780', 44.94679927671639), ('1240', 42.97496870929116), ('1200', 40.54968473679562), ('1291', 38.40004521913802), ('733', 37.7126281899601), ('2000', 33.89952176261471), ('1374', 29.405651393474297), ('2115', 28.315584507399578), ('1573', 28.18285625866054)] 
131 [('608', 53.80822859009329), ('1270', 38.99380790087596), ('1079', 30.600388617725635), ('2028', 30.3927741973308), ('1197', 29.918538435688724), ('541', 29.67210482742738), ('457', 29.461940710391687), ('318', 28.97715896774218), ('1394', 27.29175497682326), ('1208', 25.80020918231866)] 
132 [('1265', 32.31704619846089), ('1079', 31.47285173322086), ('2918', 27.268234455999234), ('1307', 24.524304766059608), ('1394', 22.032199058828947), ('2915', 21.65597209260974), ('2716', 21.050327353440025), ('3210', 19.293656525457333), ('2174', 19.16660425428085), ('3253', 18.82760129833149)] 
133 [('608', 27.62806092162129), ('318', 27.330122120500175), ('1704', 26.859248597393716), ('296', 25.246915640323497), ('2268', 24.94714352507974), ('1196', 24.06469121022242), ('2762', 23.98483476740928), ('1198', 23.461716056697508), ('589', 23.17389585465879), ('1307', 22.49134521902794)] 
134 [('2571', 40.42451137515995), ('1552', 36.06741726899802), ('1610', 30.227690908071633), ('316', 29.711227390993805), ('1676', 25.003790044965218), ('380', 21.27766972041779), ('1210', 20.97794274949443), ('1196', 20.303428708209175), ('1831', 16.160407276835375), ('1391', 15.716686702677904)] 
135 [('2762', 27.722732864275574), ('2683', 20.865114603292), ('2858', 18.931386219478377), ('2997', 18.590086357639034), ('2710', 17.26065141291469), ('2599', 17.199509471447474), ('1196', 15.14209913268916), ('1197', 14.501160313741334), ('2700', 13.445377431130241), ('1265', 12.7583353068217)] 
136 [('589', 32.30963520410479), ('1198', 30.6971810126934), ('1240', 29.593855849567134), ('608', 29.438597415297387), ('2716', 29.19699905275293), ('1580', 25.8151851655744), ('480', 24.770482595371508), ('296', 24.2199715402045), ('1197', 23.87870607175053), ('1394', 23.684848803203078)] 
137 [('457', 43.66403671416218), ('1196', 33.158200112551285), ('1265', 32.18395949308789), ('593', 31.110760472785355), ('1393', 30.45241929260523), ('50', 26.8066622253901), ('1527', 26.134840027913018), ('1610', 26.101102848256584), ('260', 25.088744789359943), ('1198', 24.51826309206723)] 
138 [('589', 26.999751637448735), ('2028', 25.510482283767377), ('50', 24.225569857956856), ('1198', 23.219758770517274), ('2571', 19.337770320645628), ('457', 18.253252900318188), ('2858', 17.912849340214716), ('260', 16.383576411490388), ('2762', 14.619092374735768), ('527', 12.390562880840971)] 
139 [('1270', 60.617246238049766), ('589', 58.325290007664414), ('2571', 53.85302549582782), ('1240', 52.70736414316104), ('480', 42.46506831836475), ('2916', 40.14355417883573), ('1291', 39.25903052694322), ('1265', 38.757765009156536), ('1580', 36.90345769449502), ('1079', 36.49062981926015)] 
140 [('3334', 14.228461282237907), ('904', 13.930972860400418), ('2203', 12.787132567038602), ('2186', 12.205199051484795), ('589', 12.073949818385326), ('903', 11.475913101778973), ('1196', 11.361144191892496), ('908', 11.302572950337959), ('608', 10.758257111089401), ('1252', 10.502333944180206)] 
141 [('903', 6.539658846502405), ('2186', 6.538595448591531), ('930', 6.336882130492406), ('1086', 6.177082937233907), ('3435', 5.673068510182503), ('1252', 5.333771193067738), ('1267', 5.086504830824801), ('922', 4.151222781670675), ('3334', 4.039684298262665), ('1248', 3.9944062988656697)] 
142 [('2571', 24.304668931783027), ('480', 18.557185284018455), ('608', 17.274416158821555), ('318', 15.885387193810114), ('1580', 15.60428556706511), ('457', 15.433179523301852), ('2762', 14.993589004303686), ('1210', 13.667462986849825), ('1197', 11.565400544810945), ('1240', 11.036117306719861)] 
143 [('457', 23.64168517969998), ('589', 18.230636540331826), ('1610', 17.35742064308392), ('318', 17.017092469213843), ('780', 16.900670647611783), ('2571', 15.647151368528226), ('648', 15.425975985056068), ('2396', 15.359034462208204), ('2762', 14.90414991863524), ('1196', 13.914157080513363)] 
144 [('589', 12.779313362567791), ('480', 10.921013212833309), ('1210', 10.2971482851978), ('1196', 10.28459485462566), ('2028', 10.251533481009632), ('2762', 10.139543469836042), ('457', 9.693657715496526), ('1580', 8.467349010933054), ('1198', 7.819284273839116), ('260', 7.197794186844226)] 
145 [('2959', 14.676542542711736), ('2997', 13.0392523642678), ('2858', 12.423537347428908), ('2762', 11.893664914171856), ('2706', 11.46555003515489), ('2712', 7.949944372715761), ('785', 6.55249589798711), ('608', 6.178297976998069), ('2694', 6.083554616294826), ('1265', 5.501330950243677)] 
146 [('1307', 57.12458218538713), ('260', 49.847068074817365), ('1270', 45.316816814763264), ('1394', 43.73115103484585), ('589', 38.97799220528132), ('919', 35.3150609688933), ('2571', 35.20544979231401), ('2080', 33.41288571008775), ('858', 32.83334391416922), ('1252', 32.55778441092807)] 
147 [('2916', 49.93310640755213), ('1370', 49.66619829692818), ('1580', 47.99464681760542), ('648', 46.31878200319852), ('1552', 35.80253439986606), ('608', 29.419977077404344), ('165', 28.09872291602527), ('1265', 27.994675041173167), ('1197', 26.838249677219792), ('2353', 26.536323737945814)] 
148 [('589', 69.27236127828692), ('480', 68.89442864317691), ('2571', 62.819714128411455), ('648', 60.73438833545388), ('260', 60.58835371468601), ('733', 50.57811779585885), ('1917', 49.99952616540985), ('377', 48.5478503097088), ('1036', 47.622345522351026), ('1610', 46.698814484951946)] 
149 [('457', 96.94381337110445), ('1198', 84.875674078239), ('260', 77.28541114290508), ('480', 74.65970129137402), ('780', 71.43438596821869), ('593', 67.33890204757881), ('377', 60.047161477946645), ('1240', 53.993258129237866), ('1089', 51.84206367781677), ('1200', 46.90794948315619)] 
150 [('608', 69.72888242533834), ('318', 42.84540099688741), ('1196', 38.5327503801924), ('1704', 37.429912418359116), ('1198', 36.875224100912305), ('2918', 31.685966540779464), ('589', 31.2347918102501), ('1270', 30.092225954669267), ('858', 27.050734810323068), ('260', 26.988851415421678)] 
151 [('1198', 63.97790045460385), ('480', 63.1985249541338), ('39', 56.95545088551767), ('457', 50.58002134596178), ('2918', 49.04844466360819), ('1210', 45.131306647570156), ('2797', 44.21502560439676), ('1200', 43.72293698856456), ('1517', 41.9989658849163), ('2640', 41.67368041272826)] 
152 [('1265', 15.354835229875828), ('2918', 13.822181491427708), ('1270', 13.587082960346958), ('1196', 12.15211689152859), ('2174', 11.827984967782298), ('1394', 11.526364837078166), ('1198', 10.66088815291169), ('1307', 10.600942119997656), ('1079', 9.94512500145157), ('1968', 7.951970851410048)] 
153 [('2997', 9.445138552218125), ('2683', 8.133465054327019), ('2599', 8.114645195087775), ('318', 7.908584886942233), ('296', 7.867707468638711), ('50', 7.7575273725249225), ('3578', 7.472717679466924), ('2716', 6.984664875371451), ('223', 6.912352825600888), ('2710', 6.837456663903427)] 
